sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_exchange,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_ask,screen_net_expense_ratio,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_fullday_change,screen_fullday_change_percent,screen_fullday_price,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_ipo_expected_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate,screen_prev_name,screen_name_change_date,screen_display_name
Technology,technology,218,XPND,First Trust Expanded Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.08,34.928397,,,USD,1.88088,PCX,42.337,31.647,0.08,,First Trust Expanded Technology,39.94,39.98,0.65,True,1623850200000,2,0.0,1787861198.0,40.04,0.0,0.739201,0.739201,1.88088,40.04,1787860786,40.04,40.04,39.77 - 40.04,39.77,14037,39.3008,600,600,us_market,finmb_716356854,NYSEArca,First Trust Expanded Technology ETF,39.78,4607,6300,[],8.393002,0.26520687,31.647 - 42.337,-2.297001,-0.05425516,17.412472,0.0,37.06687,0.0,4.62565,1.09164,1.09164,37733332.0,POSTPOST,1.0802099,,,39.4457,0.5942993,0.015066263,37.02138,3.0186195,0.081537195,,15,0,America/New_York,EDT,-14400000,False,False,False,XPND,,,,,,,,,,
Technology,technology,219,SEMI,Columbia Select Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,3.74,32.637076,,,USD,2.41499,PCX,41.03,26.99,3.74,,Columbia Select Technology ETF,38.5,38.57,0.75,True,1648647000000,2,0.30919635,1787873405.0,38.8,0.11959839,0.912102,0.912102,2.41499,38.8,1787859438,38.6804,38.6804,38.27 - 38.6804,38.27,3614,37.7683,1000,1000,us_market,finmb_1765647642,NYSEArca,Columbia Select Technology ETF,38.45,9520,10400,[],11.690401,0.43313825,26.99 - 41.03,-2.349598,-0.057265367,33.250652,0.0,34.110107,0.0,19.92813,6.06761,6.06761,37623996.0,POSTPOST,1.1339865,,,38.22042,0.45998,0.0120349275,34.06924,4.6111603,0.13534673,,15,0,America/New_York,EDT,-14400000,False,False,False,SEMI,,,,,,,,,,
Technology,technology,220,WAR,U.S. Global Technology and Aerospace & Defense ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.14,40.783034,,,USD,3.48243,PCX,36.16,22.4,0.14,,U.S. Global Technology and Aero,32.26,40.0,0.6,True,1735655400000,2,0.0,1787874661.0,32.39,0.0,1.09,1.09,3.48243,32.39,1787860741,32.39,32.4599,32.14 - 32.4599,32.14,18491,31.3,1400,1400,us_market,finmb_1903431499,NYSEArca,U.S. Global Technology and Aerospace & Defense ETF,32.32,21269,17000,[],9.99,0.44598213,22.4 - 36.16,-3.7700005,-0.104258865,38.247467,0.0,45.717377,0.0,24.98529,-2.5573,-2.5573,34672936.0,POSTPOST,0.70848334,,,31.54642,0.84358025,0.02674092,28.125496,4.2645035,0.15162411,,15,0,America/New_York,EDT,-14400000,False,False,False,WAR,,,,,,,,,,
Technology,technology,221,QBIG,Invesco Top QQQ ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,27.785496,,,USD,2.677617,NGM,43.36,32.674,0.0,,Invesco Top QQQ ETF,30.37,53.68,0.29,True,1733409000000,2,-0.11857138,1787873405.0,41.53,-0.049301147,1.084301,1.0843,2.67762,41.53,1787860800,41.5793,41.5793,40.96 - 41.5793,40.96,727,40.495,2,2,us_market,finmb_1911531276,NasdaqGM,Invesco Top QQQ ETF,40.96,6430,5400,[],8.9053,0.27255005,32.674 - 43.36,-1.7807007,-0.04106782,17.907787,0.0,28.706066,0.0,4.47451,0.67686,0.67686,33356812.0,POSTPOST,1.44845,,,40.03764,1.5416603,0.038505275,38.73488,2.8444214,0.07343308,,15,0,America/New_York,EDT,-14400000,False,False,False,QBIG,,2024-12-04,,,,,,,,
Technology,technology,222,TUG,STF Tactical Growth ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.52,29.420418,,,USD,1.5850018,NGM,47.989,35.93,0.52,,STF Tactical Growth ETF,33.97,60.17,0.65,True,1653053400000,2,0.2539956,1787873405.0,46.97,0.11899948,0.7310028,0.731003,1.585,46.97,1787860800,46.851,46.851,46.851 - 46.851,46.851,91,46.12,2,2,us_market,finmb_1776553139,NasdaqGM,STF Tactical Growth ETF,46.851,5947,1170,[],10.921001,0.30395216,35.93 - 47.989,-1.1379967,-0.023713699,25.70026,0.0,30.621325,0.0,14.15897,5.07574,5.07574,32634886.0,POSTPOST,1.5300122,,,46.15922,0.6917801,0.014986823,42.288036,4.5629654,0.10790204,,15,0,America/New_York,EDT,-14400000,False,False,False,TUG,,,,,,,,,,
Technology,technology,223,MSFX,T-Rex 2X Long Microsoft Daily Target ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,25.906736,,,USD,3.43442,BTS,39.37,12.9,0.0,,T-Rex 2X Long Microsoft Daily T,23.1,25.76,1.05,True,1704983400000,2,-2.2500937,1787874275.0,25.1706,-0.5793991,0.855,0.855,3.43442,25.1706,1787860791,25.75,25.841,24.4201 - 25.841,24.4201,95628,24.895,500,500,us_market,finmb_1860883138,Cboe US,T-Rex 2X Long Microsoft Daily Target ETF,24.6,285595,58670,[],12.85,0.9961241,12.9 - 39.37,-13.619999,-0.34594867,-23.748886,0.0,30.36406,0.0,-19.61215,21.11356,21.11356,32303170.0,POSTPOST,0.8480421,,,19.1207,6.629299,0.34670797,21.1614,4.5886,0.21683821,,15,0,America/New_York,EDT,-14400000,False,False,False,MSFX,,,,,,,,,,
Technology,technology,224,EZRO,Alphadroid Defensive Sector Rotation ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.6214205,NGM,27.56,22.293,,,AlphaDroid Defensive Sector Rot,17.93,31.93,1.01,True,1760621400000,2,0.0,1787873405.0,25.0446,0.0,0.39959908,0.399599,1.62142,25.0446,1787860800,25.0446,25.0446,24.97 - 25.0446,24.97,4451,24.645,2,2,us_market,finmb_1958491389,NasdaqGM,Alphadroid Defensive Sector Rotation ETF,24.97,10912,5160,[],2.7516003,0.123428896,22.293 - 27.56,-2.5154,-0.091269955,0.72391033,0.0,33.729454,0.0,-3.93705,-12.42044,-12.42044,30282764.0,POSTPOST,0.7425142,,,24.56062,0.48398018,0.019705536,25.306725,-0.26212502,-0.010357919,,15,0,America/New_York,EDT,-14400000,False,False,False,EZRO,,2025-10-16,,,,,,,,
Technology,technology,225,WUGI,AXS Esoterica NextG Economy ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.21,34.746352,,,USD,1.21829,BTS,97.1,62.65,0.21,,AXS Esoterica NextG Economy ETF,84.54,84.7,0.84,True,1585661400000,2,0.6040276,1787861406.0,84.9601,0.5101013,1.0226,1.0226,1.21829,84.9601,1787842442,84.9601,84.9601,84.45 - 84.9601,84.45,1443,83.9375,100,100,us_market,finmb_654558034,Cboe US,AXS Esoterica NextG Economy ETF,84.57,1826,380,[],22.310097,0.35610688,62.65 - 97.1,-12.1399,-0.12502472,-0.5594671,0.0,36.645935,0.0,11.12783,2.4804,2.4804,30223440.0,POSTPOST,2.3184044,,,86.28144,-1.3213425,-0.01531433,79.78529,5.1748047,0.06485913,,15,0,America/New_York,EDT,-14400000,False,False,False,WUGI,,,,,,,,,,
Technology,technology,226,PQJA,PGIM Nasdaq-100 Buffer 12 ETF - January,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,29.559563,,,USD,0.3734794,NGM,32.28,27.234,0.0,,PGIM Nasdaq-100 Buffer 12 ETF -,22.88,41.07,0.5,True,1735828200000,2,,,,,0.11999893,0.119999,0.373479,32.25,1787860800,32.25,32.25,32.2 - 32.25,32.2,227,32.13,2,2,us_market,finmb_1899573710,NasdaqGM,PGIM Nasdaq-100 Buffer 12 ETF - January,32.2,4817,6960,[],5.0160007,0.18418157,27.234 - 32.28,-0.02999878,-0.00092933024,17.95472,0.0,30.364773,0.0,7.56629,2.31248,2.31248,29159236.0,POSTPOST,1.062086,,,31.66464,0.5853596,0.018486222,30.081276,2.168724,0.07209548,,15,0,America/New_York,EDT,-14400000,False,False,False,PQJA,,2025-01-02,,,,,,,,
Technology,technology,227,CLCG,Crossmark Large Cap Growth ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.06,27.012426,,,USD,1.51899,PCX,29.9,23.5,0.06,,Crossmark Large Cap Growth ETF,29.15,29.19,0.5,True,1753277400000,2,0.0,1787868158.0,29.2062,0.0,0.437,0.437,1.51899,29.2062,1787857543,29.2062,29.2062,29.101 - 29.2062,29.101,951,28.7692,200,100,us_market,finmb_1948603078,NYSEArca,Crossmark Large Cap Growth ETF,29.12,2430,2120,[],5.7061996,0.242817,23.5 - 29.9,-0.6938,-0.023204012,13.992429,0.0,28.205898,0.0,3.72161,1.41993,1.41993,28250148.0,POSTPOST,1.0354643,,,28.63184,0.5743599,0.020060182,27.27946,1.9267387,0.07062965,,15,0,America/New_York,EDT,-14400000,False,False,False,CLCG,,,,,,,,,,
Technology,technology,228,QQUP,ProShares Ultra QQQ Mega,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.63,27.785496,,,USD,4.8198605,NGM,70.275,40.09,0.63,,ProShares Ultra QQQ Mega,47.47,82.18,0.95,True,1749735000000,2,0.13701586,1787861700.0,63.6571,0.08710098,2.9271011,2.9271,4.81986,63.6571,1787860800,63.6571,63.6571,62.13 - 63.6571,62.13,13667,60.73,2,2,us_market,finmb_1934524081,NasdaqGM,ProShares Ultra QQQ Mega,62.13,6014,2690,[],23.5671,0.58785486,40.09 - 70.275,-6.617901,-0.09417148,27.6075,0.0,29.47111,0.0,4.43728,-0.3667,-0.3667,28088410.0,POSTPOST,2.1599832,,,59.44786,4.20924,0.07080557,57.14721,6.5098915,0.11391442,,15,0,America/New_York,EDT,-14400000,False,False,False,QQUP,,2025-06-12,,,,,,,,
Technology,technology,229,NYSX,Global X NYSE 100 ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,,,,USD,1.95661,PCX,132.06,93.26,,,Global X NYSE 100 ETF,63.42,190.26,,True,1774531800000,2,0.0,1787873405.0,127.3226,0.0,2.4434,2.4434,1.95661,127.3226,1787859904,127.323,127.3226,127.035 - 127.3226,127.035,1703,124.879,5,200,us_market,finmb_1979535294,NYSEArca,Global X NYSE 100 ETF,126.29,5063,860,[],34.062996,0.36524764,93.26 - 132.06,-4.7369995,-0.035870057,31.828535,0.0,31.594482,0.0,,,,,POSTPOST,4.0299125,,,124.3928,2.9301987,0.023556015,119.99916,7.3238373,0.061032403,,15,0,America/New_York,EDT,-14400000,False,False,False,NYSX,,,,,,,,,,
Technology,technology,230,PALU,Direxion Daily PANW Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.91,59.988002,,,USD,25.4821,NGM,67.86,9.85,0.91,,Direxion Daily PANW Bull 2X ETF,59.78,60.38,1.08,True,1743082200000,2,-0.85546273,1787874771.0,60.6368,-0.523201,12.42,12.42,25.4821,60.6368,1787860800,61.16,62.25,53.77 - 62.25,53.77,191911,48.74,1,1,us_market,finmb_1930773374,NasdaqGM,Direxion Daily PANW Bull 2X Shares,54.36,191539,87470,[],51.309998,5.2091365,9.85 - 67.86,-6.700001,-0.098732695,177.0555,0.0,77.2881,0.0,167.65038,211.28032,211.28032,27342796.0,POSTPOST,0.7913249,,,50.96886,10.191139,0.19994834,27.02779,34.13221,1.2628561,,15,0,America/New_York,EDT,-14400000,False,False,False,PALU,,2025-03-26,,,,,,,,
Technology,technology,231,WISE,Themes Generative Artificial Intelligence ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,4.68,23.228804,,,USD,1.7260753,NGM,48.91,30.0,4.68,,Themes Generative Artificial In,26.95,47.43,0.35,True,1702045800000,2,0.045741223,1787873403.0,36.745,0.016799927,0.62319946,0.623199,1.72608,36.745,1787860800,36.7282,36.77,36.55 - 36.77,36.55,2871,36.105,2,2,us_market,finmb_1849929961,NasdaqGM,Themes Generative Artificial Intelligence ETF,36.6,9882,3710,[],6.728199,0.2242733,30.0 - 48.91,-12.181801,-0.24906565,-7.535058,0.0,24.875343,0.0,-11.75734,-8.73285,-8.73285,27094740.0,POSTPOST,1.4764901,,,36.4187,0.30949783,0.008498321,37.76066,-1.0324593,-0.027342195,,15,0,America/New_York,EDT,-14400000,False,False,False,WISE,,2023-12-08,,,,,,,,
Technology,technology,232,DRGN,Themes China Generative Artificial Intelligence ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,1.12,26.034887,,,USD,2.5082,BTS,40.93,30.06,1.12,,Themes China Generative Artific,34.3,51.48,0.39,True,1752586200000,2,-0.058548152,1787873864.0,34.31,-0.02009964,0.84,0.84,2.5082,34.31,1787859766,34.3301,34.4723,33.9753 - 34.4723,33.9753,17232,33.4901,200,600,us_market,finmb_1941701968,Cboe US,Themes China Generative Artificial Intelligence ETF,34.09,11622,10660,[],4.2701015,0.14205262,30.06 - 40.93,-6.5998993,-0.16124846,1.688385,0.0,25.321135,0.0,7.65561,-0.79732,-0.79732,26826338.0,POSTPOST,1.3557885,,,36.10674,-1.776638,-0.049205165,34.868134,-0.53803253,-0.015430494,,15,0,America/New_York,EDT,-14400000,False,False,False,DRGN,,,,,,,,,,
Technology,technology,233,KMEM,Kurv Memory Select ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,-0.121207,BTS,27.25,14.55,,,Kurv Memory Select ETF,18.41,18.44,0.65,True,1782912600000,2,-1.2945074,1787874510.0,18.3,-0.24000168,-0.0224991,-0.0224991,-0.121207,18.3,1787860620,18.54,18.965,18.3305 - 18.965,18.3305,65928,18.5625,100,900,us_market,finmb_2001437271,Cboe US,,19.19,267890,86960,[],3.9900007,0.27422684,14.55 - 27.25,-8.709999,-0.319633,-19.809687,,19.358265,,,,,26801352.0,POSTPOST,0.9577305,,,18.535366,0.004634857,0.00025005479,18.535366,0.004634857,0.00025005479,,15,0,America/New_York,EDT,-14400000,False,False,False,KMEM,,,,,,,,,,
Technology,technology,234,HBMX,Tuttle Capital Concentrated Memory Stack ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.686695,BTS,31.9,19.43,,,Tuttle Capital Concentrated Mem,21.81,24.5,0.95,True,1780407000000,2,-2.6427917,1787874561.0,22.84,-0.61999893,0.16,0.16,0.686695,22.84,1787860791,23.46,23.54,23.26 - 23.54,23.26,17988,23.3,5600,700,us_market,finmb_1996249201,Cboe US,Tuttle Capital Concentrated Memory Stack ETF,23.89,108739,26830,[],4.029999,0.20741116,19.43 - 31.9,-8.440001,-0.26457682,-12.233448,0.0,40.304398,0.0,,,,26800044.0,POSTPOST,0.58207047,,,25.2448,-1.7848015,-0.07069977,25.513935,-2.053936,-0.08050252,,15,0,America/New_York,EDT,-14400000,False,False,False,HBMX,,,,,,,,,,
Technology,technology,235,PQAP,PGIM Nasdaq-100 Buffer 12 ETF - April,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.02,29.559563,,,USD,0.3385558,NGM,32.6,27.4,0.02,,PGIM Nasdaq-100 Buffer 12 ETF -,23.11,41.49,0.5,True,1740666600000,2,,,,,0.109996796,0.109997,0.338556,32.6,1787860800,32.6,32.6,32.54 - 32.6,32.54,307,32.49,2,2,us_market,finmb_1899573709,NasdaqGM,PGIM Nasdaq-100 Buffer 12 ETF - April,32.54,4433,6730,[],5.199999,0.18978098,27.4 - 32.6,0.0,0.0,18.351793,0.0,30.293674,0.0,11.21156,1.82574,1.82574,26396888.0,POSTPOST,1.0761322,,,32.02416,0.57584,0.017981425,30.189865,2.4101334,0.07983253,,15,0,America/New_York,EDT,-14400000,False,False,False,PQAP,,2025-01-02,,,,,,,,
Technology,technology,236,QDTY,YieldMax Nasdaq 100 0DTE Covered Call Strategy ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,21.27,32.679739,,,USD,1.0980185,NGM,46.907,36.36,21.27,,YieldMax Nasdaq 100 0DTE Covere,28.55,51.13,1.17,True,1739457000000,2,0.13537939,1787873403.0,39.35,0.053199768,0.42679977,0.4268,1.09802,39.35,1787860800,39.2968,39.31,39.0 - 39.31,39.0,12932,38.87,2,2,us_market,finmb_1905791101,NasdaqGM,YieldMax Nasdaq 100 0DTE Covered Call Strategy ETF,39.0,19073,10480,[],2.936798,0.08077002,36.36 - 46.907,-7.610203,-0.16224024,-10.456639,0.0,30.329939,0.0,8.98264,4.05901,4.05901,24269640.0,POSTPOST,1.2956438,,,40.06714,-0.77033997,-0.019226229,41.32311,-2.02631,-0.049035758,,15,0,America/New_York,EDT,-14400000,False,False,False,QDTY,,2025-02-13,,,,,,,,
Technology,technology,237,JHAI,Janus Henderson Global Artificial Intelligence ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.9458702,NGM,36.93,24.415,,,Janus Henderson Global Artifici,24.68,44.21,0.59,True,1755696600000,2,0.0,1787873403.0,34.2742,0.0,0.6542015,0.654202,1.94587,34.2742,1787860800,34.2742,34.34,33.925 - 34.34,33.925,10946,33.62,2,2,us_market,finmb_1948600097,NasdaqGM,Janus Henderson Global Artificial Intelligence ETF,34.34,7700,6640,[],9.8592,0.4038173,24.415 - 36.93,-2.6557999,-0.07191443,35.916245,0.0,34.763824,0.0,18.56123,5.95003,5.95003,23363840.0,POSTPOST,0.98591566,,,34.01902,0.25518036,0.0075011086,30.057646,4.2165546,0.14028226,,15,0,America/New_York,EDT,-14400000,False,False,False,JHAI,,2025-08-20,,,,,,,,
Technology,technology,238,AIBU,Direxion Daily AI And Big Data Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,31.104199,,,USD,4.92944,PCX,78.96,32.91,0.0,,Direxion Daily AI and Big Data ,61.5,67.73,0.96,True,1715779800000,2,0.0,1787873838.0,66.3642,0.0,3.1177,3.1177,4.92944,66.3642,1787860137,66.3642,66.3642,64.47 - 66.3642,64.47,8596,63.2465,200,300,us_market,finmb_1869899827,NYSEArca,Direxion Daily AI And Big Data Bull 2X Shares,64.36,11363,3380,[],33.454197,1.0165359,32.91 - 78.96,-12.595802,-0.15952131,42.71828,0.0,35.999393,0.0,16.42057,5.95097,5.95097,22959880.0,POSTPOST,1.8434811,,,61.69594,4.6682587,0.07566558,53.297127,13.06707,0.245174,,15,0,America/New_York,EDT,-14400000,False,False,False,AIBU,,,,,,,,,,
Technology,technology,239,PQOC,PGIM Nasdaq-100 Buffer 12 ETF - October,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,29.559563,,,USD,0.3138684,NGM,31.96,27.145,0.0,,PGIM Nasdaq-100 Buffer 12 ETF -,29.72,28.59,0.5,True,1736173800000,2,0.0,1787861405.0,31.96,0.0,0.099998474,0.0999985,0.313868,31.96,1787860800,31.96,31.96,31.96 - 31.96,31.96,8,31.86,1,2,us_market,finmb_1899573707,NasdaqGM,PGIM Nasdaq-100 Buffer 12 ETF - October,31.96,4298,6820,[],4.8149986,0.17738068,27.145 - 31.96,0.0,0.0,16.838491,0.0,30.420689,0.0,8.51311,2.85198,2.85198,22338284.0,POSTPOST,1.0506008,,,31.30072,0.65927887,0.021062737,29.6324,2.3275986,0.07854911,,15,0,America/New_York,EDT,-14400000,False,False,False,PQOC,,2025-01-02,,,,,,,,
Technology,technology,240,PQJL,PGIM Nasdaq-100 Buffer 12 ETF - July,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.01,29.559563,,,USD,0.6950492,NGM,31.33,27.4,0.01,,PGIM Nasdaq-100 Buffer 12 ETF -,22.2,39.84,0.5,True,1736519400000,2,,,,,0.2147007,0.214701,0.695049,31.1047,1787860800,31.1047,31.1047,31.1047 - 31.1047,31.1047,178,30.89,2,2,us_market,finmb_1899573708,NasdaqGM,PGIM Nasdaq-100 Buffer 12 ETF - July,31.08,6142,8860,[],3.7047005,0.13520806,27.4 - 31.33,-0.22529984,-0.0071911854,12.776911,0.0,30.707415,0.0,3.677,-1.4452,-1.4452,21949188.0,POSTPOST,1.0129378,,,30.72574,0.37895966,0.012333621,29.76088,1.3438206,0.045153927,,15,0,America/New_York,EDT,-14400000,False,False,False,PQJL,,2025-01-02,,,,,,,,
Technology,technology,241,DDNQ,Innovator Growth-100 Dual Directional 5 Buffer ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.576187,BTS,22.44,18.36,,,Innovator Growth-100 Dual Direc,20.8,20.89,0.79,True,1767364200000,2,0.0,1787868182.0,20.8595,0.0,0.119501,0.119501,0.576187,20.8595,1787854506,20.8595,20.8595,20.825 - 20.8595,20.825,1528,20.74,100,100,us_market,finmb_1970332198,Cboe US,Innovator Growth-100 Dual Directional 5 Buffer ETF,20.825,17477,12570,[],2.4995003,0.13613835,18.36 - 22.44,-1.5804996,-0.070432246,6.0498238,0.0,30.618317,0.0,2.43833,-1.60336,-1.60336,21103362.0,POSTPOST,0.68127525,,,20.52894,0.33056068,0.01610218,20.187561,0.67193985,0.033284847,,15,0,America/New_York,EDT,-14400000,False,False,False,DDNQ,,,,,,,,,,
Technology,technology,242,QTJA,Innovator Growth Accelerated Plus ETF - January,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,29.559563,,,USD,0.538759,BTS,33.87,27.341,0.0,,Innovator Growth Accelerated Pl,33.77,33.86,0.79,True,1641220200000,2,0.06324752,1787861405.0,33.8514,0.021396637,0.1814,0.1814,0.538759,33.8514,1787859083,33.8514,33.8514,33.83 - 33.8514,33.83,3072,33.67,800,1000,us_market,finmb_1686913792,Cboe US,Innovator Growth Accelerated Plus ETF - January,33.83,4223,13440,[],6.510399,0.23811854,27.341 - 33.87,-0.018600464,-0.0005491723,20.081593,0.0,30.633265,0.0,9.59022,2.9208,2.9208,20415562.0,POSTPOST,1.1050535,,,32.99866,0.8527374,0.025841577,30.995115,2.8562832,0.092152685,,15,0,America/New_York,EDT,-14400000,False,False,False,QTJA,,,,,,,,,,
Technology,technology,243,QQQG,Pacer Nasdaq 100 Top 50 Cash Cows Growth Leaders ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.05,36.859565,,,USD,2.3205476,NGM,33.46,21.58,0.05,,Pacer Nasdaq 100 Top 50 Cash Co,22.48,39.66,0.49,True,1724247000000,2,-0.043850996,1787870827.0,31.46,-0.013801575,0.71380043,0.7138,2.32055,31.46,1787860800,31.4738,31.4738,31.23 - 31.4738,31.23,7709,30.76,2,2,us_market,finmb_1888520229,NasdaqGM,Pacer Nasdaq 100 Top 50 Cash Cows Growth Leaders ETF,31.29,30596,27090,[],9.893801,0.45847085,21.58 - 33.46,-1.9861984,-0.059360385,37.47107,0.0,38.71462,0.0,23.99396,11.52618,11.52618,20376648.0,POSTPOST,0.81296945,,,31.03844,0.43535995,0.014026476,26.75094,4.7228603,0.17654932,,15,0,America/New_York,EDT,-14400000,False,False,False,QQQG,,2024-08-20,,,,,,,,
